increase_frequency:1000,first_frequency:10,last_frequency:100
frequency,transmission_ep,receiving_ep
88,1.5249,0.2981
88,1.5298,0.259
88,1.4907,0.2737
88,1.4956,0.2786
88,1.4858,0.2933
88,1.5298,0.2688
88,1.4858,0.2688
88,1.4858,0.2542
88,1.4907,0.259
88,1.5103,0.2737
88,1.5347,0.2786
88,1.4761,0.2199
88,1.5934,0.2737
88,1.564,0.2737
88,1.5103,0.2737
88,1.5152,0.2933
88,1.4858,0.2786
88,1.5298,0.2786
88,1.5298,0.2542
88,1.5103,0.2835
88,1.5152,0.2737
88,1.4858,0.2688
88,1.5396,0.2542
88,1.5396,0.2786
88,1.5787,0.2786
88,1.4956,0.3275
88,1.5005,0.2737
88,1.5347,0.2737
88,1.4809,0.2737
88,1.5054,0.2102
88,1.4614,0.2786
88,1.5152,0.2786
88,1.5347,0.2542
88,1.4907,0.2737
88,1.5543,0.2737
88,1.4956,0.2737
88,1.564,0.2933
88,1.5298,0.2786
88,1.4858,0.2786
89.0kHz,,
89,1.5738,0.2835
89,1.564,0.303
89,1.5152,0.2835
89,1.5298,0.2786
89,1.5543,0.303
89,1.4956,0.2737
89,1.5591,0.2884
89,1.5005,0.2835
89,1.5543,0.2835
89,1.5249,0.2835
89,1.5298,0.2835
89,1.5543,0.2786
89,1.4956,0.2395
89,1.5591,0.2884
89,1.6373,0.2835
89,1.6325,0.2884
89,1.5249,0.2248
89,1.52,0.2884
89,1.5591,0.2786
89,1.4956,0.2395
89,1.564,0.2933
89,1.5787,0.2835
89,1.5249,0.2884
89,1.5445,0.2493
89,1.5249,0.2884
89,1.564,0.2835
89,1.5005,0.2835
89,1.5885,0.3128
89,1.5152,0.2835
89,1.5445,0.2884
89,1.5298,0.2884
89,1.5249,0.2346
89,1.5591,0.2835
89,1.5054,0.2835
89,1.4516,0.2835
89,1.6227,0.2688
89,1.5445,0.2835
89,1.5445,0.2884
89,1.5152,0.2835
89,1.564,0.3079
89,1.4956,0.2835
89,1.5787,0.2835
89,1.4907,0.259
89,1.52,0.2737
89,1.5445,0.2884
89,1.5103,0.2884
89,1.564,0.2981
89,1.5494,0.2835
89,1.5689,0.2835
89,1.5347,0.2835
90.0kHz,,
90,1.5298,0.3226
90,1.5689,0.2933
90,1.52,0.2933
90,1.5738,0.2688
90,1.5445,0.2688
90,1.4907,0.2933
90,1.5787,0.2933
90,1.5445,0.2933
90,1.5543,0.2981
90,1.5298,0.2933
90,1.5738,0.2884
90,1.5103,0.2835
90,1.5689,0.2395
90,1.5738,0.2933
90,1.5738,0.2933
90,1.4956,0.2981
90,1.5689,0.2395
90,1.5543,0.2981
90,1.52,0.2933
90,1.5787,0.2884
90,1.52,0.2346
90,1.6471,0.2981
90,1.6227,0.2981
90,1.6031,0.2981
90,1.5396,0.2004
90,1.5543,0.2981
90,1.5591,0.2933
90,1.5298,0.2933
90,1.5738,0.3666
90,1.5152,0.303
90,1.5982,0.2981
90,1.6031,0.2981
90,1.5445,0.259
90,1.5494,0.3079
90,1.5396,0.2933
90,1.5738,0.2933
90,1.5152,0.2688
90,1.5836,0.2639
90,1.5249,0.2981
90,1.5005,0.2981
90,1.5591,0.2933
90,1.608,0.3128
90,1.5347,0.2981
90,1.5347,0.2933
90,1.5689,0.3128
90,1.5249,0.2346
90,1.5738,0.2981
90,1.564,0.2981
90,1.5689,0.2981
90,1.6276,0.2688
91.0kHz,,
91,1.5836,0.2835
91,1.6129,0.303
91,1.6422,0.303
91,1.5396,0.2933
91,1.5298,0.2786
91,1.5494,0.303
91,1.564,0.2981
91,1.5152,0.303
91,1.5787,0.2688
91,1.5152,0.2981
91,1.5738,0.303
91,1.4858,0.303
91,1.4223,0.2981
91,1.6716,0.3226
91,1.5738,0.303
91,1.5005,0.2981
91,1.5689,0.2981
91,1.5591,0.2053
91,1.5249,0.3079
91,1.5689,0.303
91,1.52,0.3079
91,1.5787,0.2786
91,1.5103,0.3177
91,1.7253,0.303
91,1.6325,0.2981
91,1.5738,0.303
91,1.5347,0.2688
91,1.6129,0.303
91,1.5543,0.303
91,1.5298,0.3079
91,1.5591,0.3177
91,1.5298,0.2981
91,1.5787,0.2981
91,1.5103,0.303
91,1.5787,0.259
91,1.5689,0.3177
91,1.5934,0.303
91,1.5494,0.303
91,1.652,0.3079
91,1.5543,0.3421
91,1.5347,0.2933
91,1.5494,0.303
91,1.5396,0.2981
91,1.5738,0.2786
91,1.5103,0.3226
91,1.5836,0.303
91,1.52,0.3079
91,1.6129,0.3079
91,1.5054,0.2933
91,1.6373,0.303
92.0kHz,,
92,1.564,0.3079
92,1.5445,0.3128
92,1.5543,0.3079
92,1.5591,0.2297
92,1.5445,0.303
92,1.5738,0.303
92,1.5249,0.303
92,1.5885,0.3275
92,1.5249,0.2981
92,1.5934,0.3079
92,1.5152,0.3079
92,1.5885,0.3079
92,1.5298,0.2981
92,1.6569,0.2493
92,1.6227,0.303
92,1.5298,0.303
92,1.6813,0.303
92,1.5885,0.303
92,1.6031,0.3324
92,1.6129,0.3079
92,1.5543,0.3079
92,1.5494,0.3079
92,1.5689,0.347
92,1.5494,0.2835
92,1.5738,0.303
92,1.5298,0.303
92,1.5885,0.303
92,1.5298,0.2981
92,1.5934,0.303
92,1.5152,0.3128
92,1.5934,0.3079
92,1.52,0.3128
92,1.6031,0.2835
92,1.5738,0.2981
92,1.5689,0.303
92,1.5543,0.3079
92,1.652,0.303
92,1.5543,0.3372
92,1.5494,0.3128
92,1.5445,0.3128
92,1.5494,0.3079
92,1.5591,0.3079
92,1.5494,0.2297
92,1.5738,0.303
92,1.5298,0.3079
92,1.5885,0.3079
92,1.5298,0.3226
92,1.5934,0.3226
92,1.52,0.3079
92,1.5982,0.3128
93.0kHz,,
93,1.5298,0.3128
93,1.5885,0.3128
93,1.5445,0.3128
93,1.5934,0.3079
93,1.5249,0.3226
93,1.5982,0.3177
93,1.5347,0.3128
93,1.6031,0.3079
93,1.5249,0.3079
93,1.6031,0.2493
93,1.5298,0.2835
93,1.6031,0.3128
93,1.5249,0.3128
93,1.6031,0.3128
93,1.5347,0.3079
93,1.6031,0.259
93,1.5298,0.3079
93,1.5982,0.3079
93,1.5298,0.3079
93,1.6422,0.3079
93,1.5689,0.3275
93,1.5934,0.3226
93,1.5934,0.3128
93,1.5982,0.3128
93,1.6667,0.3128
93,1.6276,0.3715
93,1.5738,0.3177
93,1.5591,0.3128
93,1.6471,0.3079
93,1.6276,0.3079
93,1.6129,0.2786
93,1.5738,0.2639
93,1.5836,0.303
93,1.6276,0.3128
93,1.5738,0.3128
93,1.5689,0.3177
93,1.5494,0.2688
93,1.5885,0.3128
93,1.564,0.3079
93,1.564,0.3079
93,1.564,0.3079
93,1.5689,0.2737
93,1.5738,0.2542
93,1.5591,0.3128
93,1.5738,0.3128
93,1.5591,0.3128
93,1.5787,0.3128
93,1.5494,0.2395
93,1.5836,0.303
93,1.5543,0.3079
94.0kHz,,
94,1.6911,0.3177
94,1.5543,0.3226
94,1.6862,0.3079
94,1.52,0.3079
94,1.6178,0.3079
94,1.5298,0.3079
94,1.6276,0.3226
94,1.5347,0.2981
94,1.6178,0.3079
94,1.5347,0.3177
94,1.6178,0.3128
94,1.5445,0.3079
94,1.6178,0.2053
94,1.5347,0.303
94,1.6178,0.3128
94,1.5445,0.3079
94,1.6227,0.3079
94,1.5347,0.2639
94,1.6227,0.3324
94,1.5494,0.303
94,1.6178,0.3128
94,1.5445,0.3177
94,1.6178,0.3177
94,1.5494,0.3177
94,1.6178,0.2835
94,1.5445,0.3079
94,1.6178,0.3128
94,1.5543,0.3079
94,1.6129,0.3079
94,1.5494,0.3079
94,1.608,0.2884
94,1.5591,0.2835
94,1.6031,0.3079
94,1.5543,0.3128
94,1.5982,0.3177
94,1.5689,0.3128
94,1.5934,0.303
94,1.564,0.3275
94,1.5885,0.3128
94,1.5787,0.3079
94,1.5885,0.3079
94,1.564,0.3128
94,1.5787,0.3275
94,1.5787,0.3324
94,1.5836,0.3079
94,1.5591,0.3128
94,1.5836,0.3128
94,1.5689,0.3177
94,1.5885,0.2151
94,1.5836,0.2933
95.0kHz,,
95,1.5689,0.303
95,1.5494,0.3177
95,1.6178,0.3128
95,1.5738,0.3128
95,1.5494,0.3128
95,1.5543,0.3079
95,1.608,0.391
95,1.5152,0.2639
95,1.5982,0.2981
95,1.5103,0.3128
95,1.5982,0.3128
95,1.5249,0.3177
95,1.5885,0.3177
95,1.5249,0.2346
95,1.5787,0.3226
95,1.5445,0.3128
95,1.5738,0.3128
95,1.5494,0.3128
95,1.5494,0.3079
95,1.6031,0.2933
95,1.5543,0.3763
95,1.6862,0.3372
95,1.6471,0.3079
95,1.5445,0.3177
95,1.608,0.3128
95,1.5494,0.3177
95,1.5689,0.3177
95,1.7155,0.2053
95,1.5298,0.3177
95,1.6031,0.3128
95,1.5103,0.3128
95,1.608,0.3079
95,1.5249,0.3079
95,1.6031,0.3177
95,1.5249,0.259
95,1.5982,0.3128
95,1.5445,0.3128
95,1.5787,0.3177
95,1.5494,0.3177
95,1.5689,0.3177
95,1.5738,0.3177
95,1.564,0.2151
95,1.564,0.3177
95,1.5103,0.3079
95,1.6422,0.3128
95,1.5934,0.3079
95,1.6422,0.303
95,1.6471,0.2835
95,1.608,0.3324
95,1.5787,0.3177
96.0kHz,,
96,1.5152,0.3324
96,1.5787,0.2884
96,1.5543,0.3177
96,1.564,0.3177
96,1.5445,0.3177
96,1.5689,0.3177
96,1.6325,0.3177
96,1.6422,0.2933
96,1.5543,0.2884
96,1.564,0.3177
96,1.6129,0.3079
96,1.5249,0.3128
96,1.6129,0.3079
96,1.5298,0.3128
96,1.5934,0.3079
96,1.5543,0.3617
96,1.5738,0.3226
96,1.608,0.3177
96,1.5543,0.3128
96,1.6569,0.3177
96,1.6178,0.3177
96,1.6227,0.3226
96,1.5543,0.3275
96,1.6227,0.3617
96,1.5347,0.2639
96,1.6227,0.3177
96,1.5396,0.3177
96,1.608,0.3128
96,1.5738,0.3128
96,1.5934,0.3128
96,1.5787,0.303
96,1.5982,0.3421
96,1.6276,0.259
96,1.6178,0.3226
96,1.5347,0.3177
96,1.6031,0.3177
96,1.6471,0.3226
96,1.5494,0.3226
96,1.6325,0.3079
96,1.5494,0.2884
96,1.6178,0.3226
96,1.5787,0.3128
96,1.5982,0.3177
96,1.5836,0.3177
96,1.5396,0.3177
96,1.7351,0.3128
96,1.7107,0.3128
96,1.6618,0.2542
96,1.5982,0.2981
96,1.6373,0.3128
97.0kHz,,
97,1.5152,0.3421
97,1.5982,0.347
97,1.5445,0.3079
97,1.5689,0.3177
97,1.6031,0.3177
97,1.6031,0.3226
97,1.5543,0.3226
97,1.5738,0.3226
97,1.6129,0.3128
97,1.5152,0.2346
97,1.5982,0.2444
97,1.5249,0.3177
97,1.5689,0.3177
97,1.5934,0.3177
97,1.5738,0.3128
97,1.5836,0.3128
97,1.5787,0.3128
97,1.6031,0.3226
97,1.5054,0.3617
97,1.5934,0.2737
97,1.52,0.303
97,1.5591,0.3128
97,1.5738,0.3177
97,1.5543,0.3177
97,1.5934,0.3226
97,1.6178,0.3226
97,1.6422,0.3226
97,1.5054,0.2786
97,1.5982,0.2248
97,1.5152,0.3177
97,1.5591,0.3226
97,1.564,0.3177
97,1.52,0.3177
97,1.6325,0.3128
97,1.6569,0.3128
97,1.6569,0.3079
97,1.5054,0.2981
97,1.6031,0.3275
97,1.5103,0.2542
97,1.5689,0.303
97,1.5543,0.3128
97,1.5249,0.3177
97,1.652,0.3226
97,1.6471,0.3226
97,1.6276,0.3226
97,1.52,0.3079
97,1.608,0.2493
97,1.5103,0.3079
97,1.5787,0.3275
97,1.5543,0.3226
98.0kHz,,
98,1.5591,0.2542
98,1.5982,0.3177
98,1.5005,0.3226
98,1.5738,0.3128
98,1.5396,0.3128
98,1.5103,0.3128
98,1.6813,0.3128
98,1.6129,0.3128
98,1.5934,0.3128
98,1.4907,0.2835
98,1.5787,0.3519
98,1.5347,0.3324
98,1.5249,0.3324
98,1.6422,0.3128
98,1.4956,0.3128
98,1.608,0.3177
98,1.5005,0.3177
98,1.5885,0.3177
98,1.5298,0.3226
98,1.5494,0.3226
98,1.6276,0.3226
98,1.6422,0.2346
98,1.6031,0.2151
98,1.5005,0.303
98,1.5885,0.3226
98,1.5445,0.3226
98,1.5347,0.3177
98,1.7009,0.3128
98,1.5689,0.3128
98,1.7155,0.3128
98,1.5054,0.3128
98,1.5934,0.2444
98,1.5298,0.3666
98,1.5494,0.2786
98,1.5689,0.3275
98,1.5982,0.3226
98,1.6325,0.3128
98,1.5005,0.3177
98,1.5934,0.3177
98,1.5249,0.3177
98,1.5298,0.3128
98,1.6227,0.3128
98,1.5885,0.3177
98,1.7107,0.3128
98,1.4907,0.2102
98,1.5885,0.2542
98,1.5152,0.3128
98,1.5298,0.3177
98,1.5543,0.3128
98,1.564,0.3128
99.0kHz,,
99,1.5445,0.2981
99,1.5787,0.3128
99,1.4761,0.3128
99,1.5445,0.3128
99,1.5054,0.3128
99,1.5689,0.3079
99,1.4858,0.3079
99,1.4614,0.3079
99,1.564,0.3079
99,1.4907,0.303
99,1.5103,0.2395
99,1.6373,0.303
99,1.564,0.2835
99,1.5689,0.2981
99,1.4663,0.259
99,1.5249,0.2786
99,1.5347,0.3177
99,1.4712,0.3128
99,1.5249,0.3128
99,1.4418,0.3128
99,1.5445,0.3128
99,1.5054,0.3177
99,1.4614,0.3128
99,1.5543,0.3128
99,1.4907,0.3177
99,1.5591,0.3177
99,1.4712,0.3372
99,1.5054,0.2835
99,1.5054,0.2248
99,1.5787,0.3372
99,1.5543,0.2981
99,1.4516,0.3128
99,1.5298,0.303
99,1.5103,0.3079
99,1.4956,0.3079
99,1.4565,0.303
99,1.4565,0.303
99,1.5591,0.303
99,1.4809,0.303
99,1.4907,0.2981
99,1.564,0.2786
99,1.5054,0.2639
99,1.5738,0.2004
99,1.4663,0.3226
99,1.5249,0.2933
99,1.5445,0.3128
99,1.52,0.3128
99,1.5689,0.3079
99,1.4516,0.303
99,1.5591,0.3079
100.0kHz,,
100,1.5054,0.303
100,1.4761,0.3079
100,1.5787,0.3079
100,1.5103,0.303
100,1.4516,0.303
100,1.4761,0.303
100,1.4712,0.303
100,1.5836,0.303
100,1.5298,0.303
100,1.5054,0.303
100,1.6129,0.2981
100,1.4858,0.2737
100,1.5836,0.3079
100,1.5396,0.2884
100,1.5591,0.3861
100,1.4858,0.2395
100,1.4858,0.3079
100,1.5836,0.3275
100,1.5347,0.2933
100,1.6276,0.303
100,1.652,0.3079
100,1.4956,0.3079
100,1.5836,0.3079
100,1.5298,0.3128
100,1.6227,0.3128
100,1.7009,0.3128
100,1.4956,0.3128
100,1.5738,0.3128
100,1.5543,0.3128
100,1.5934,0.3177
100,1.6862,0.3177
100,1.5005,0.303
100,1.5738,0.3128
100,1.6031,0.3128
100,1.5298,0.2933
100,1.6129,0.1955
100,1.5005,0.2981
100,1.5689,0.3324
100,1.6325,0.2933
100,1.4907,0.3128
100,1.608,0.3128
100,1.4956,0.3079
100,1.5543,0.303
100,1.608,0.303
100,1.5396,0.303
100,1.6031,0.303
100,1.4956,0.3079
100,1.5494,0.303
100,1.608,0.303
100,1.5689,0.303
stop,,
increase_frequency:10000,first_frequency:5,last_frequency:100
frequency,transmission_ep,receiving_ep
5kHz,,
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
15.0kHz,,
15,0.7038,0
15,0.7478,0
15,0.7576,0.0049
15,0.7576,0.0049
15,0.7429,0
15,0.7429,0.0049
15,0.738,0.0049
15,0.7429,0.0049
15,0.7038,0.0049
15,0.7038,0.0049
15,0.7185,0.0049
15,0.694,0.0049
15,0.7283,0.0049
15,0.694,0.0049
15,0.694,0
15,0.7038,0.0049
15,0.6794,0.0049
15,0.6647,0.0049
15,0.6256,0.0049
15,0.7185,0.0049
15,0.6745,0.0049
15,0.6647,0
15,0.6843,0.0049
15,0.6403,0.0049
15,0.6403,0.0049
15,0.6745,0.0049
15,0.6696,0.0049
15,0.6745,0.0049
15,0.6647,0.0049
15,0.6452,0.0049
15,0.6452,0.0049
15,0.6452,0.0049
15,0.6403,0.0049
15,0.6452,0.0049
15,0.6354,0.0049
15,0.6598,0.0049
15,0.6256,0.0049
15,0.65,0.0049
15,0.6109,0
15,0.6549,0.0049
15,0.6452,0.0049
15,0.6549,0.0049
15,0.6207,0.0049
15,0.65,0.0049
15,0.567,0.0049
15,0.6109,0.0098
15,0.6061,0.0049
15,0.6403,0.0049
15,0.6403,0.0049
15,0.6354,0.0049
25.0kHz,,
25,0.9726,0.044
25,0.9775,0.0489
25,0.9873,0.0489
25,0.9873,0.0538
25,0.9873,0.0684
25,1.0411,0.0489
25,0.9775,0.0684
25,0.9775,0.0489
25,0.9775,0.0391
25,0.9824,0.0489
25,1.0753,0.0733
25,0.9726,0.0538
25,0.9873,0.0489
25,0.9775,0.0489
25,0.9873,0.0538
25,1.0508,0.0489
25,0.9726,0.0489
25,0.9775,0.0538
25,0.9726,0.0538
25,0.9775,0.0489
25,0.9971,0.0489
25,0.9629,0.0489
25,0.9775,0.0489
25,0.9726,0.0489
25,0.9775,0.0489
25,0.9384,0.0538
25,0.9629,0.0538
25,0.9775,0.0538
25,0.9677,0.0489
25,0.9775,0.0538
25,0.9775,0.0538
25,0.9629,0.0538
25,0.9677,0.0489
25,0.9726,0.0489
25,0.9775,0.0538
25,1.0362,0.0538
25,0.9629,0.0489
25,0.9629,0.0489
25,0.9677,0.0489
25,0.9677,0.0538
25,1.0557,0.0538
25,0.9629,0.0489
25,0.9629,0.0489
25,0.9677,0.0489
25,0.9726,0.0489
25,0.9482,0.0489
25,0.9629,0.0538
25,0.9629,0.0538
25,0.9677,0.0489
25,0.9677,0.0733
35.0kHz,,
35,1.5249,0.1369
35,1.5738,0.1417
35,1.5787,0.1466
35,1.608,0.1466
35,1.5934,0.1417
35,1.5934,0.1417
35,1.6031,0.1466
35,1.6276,0.1417
35,1.608,0.1515
35,1.6129,0.1466
35,1.6129,0.1466
35,1.5396,0.1906
35,1.5836,0.1417
35,1.6276,0.1417
35,1.564,0.1369
35,1.5689,0.1417
35,1.4761,0.1417
35,1.5836,0.132
35,1.5787,0.1417
35,1.5885,0.1417
35,1.5787,0.1466
35,1.5591,0.1466
35,1.5738,0.1466
35,1.5885,0.1466
35,1.5836,0.1466
35,1.608,0.1466
35,1.564,0.1466
35,1.5543,0.1466
35,1.5836,0.1466
35,1.5836,0.1466
35,1.5591,0.1466
35,1.5738,0.1466
35,1.6227,0.1466
35,1.5494,0.1613
35,1.5934,0.1466
35,1.6129,0.1466
35,1.5787,0.132
35,1.52,0.1515
35,1.5738,0.1515
35,1.5249,0.1515
35,1.5396,0.1466
35,1.5543,0.1515
35,1.5543,0.1515
35,1.5298,0.1466
35,1.5543,0.1515
35,1.5591,0.1466
35,1.5298,0.1466
35,1.5885,0.1466
35,1.5738,0.1466
35,1.5934,0.1515
45.0kHz,,
45,0.6305,0.0684
45,0.3763,0.0342
45,0.391,0.0196
45,0.3421,0.0196
45,0.3177,0.0098
45,0.347,0
45,0.3421,0.0049
45,0.3421,0.0098
45,0.3666,0.0049
45,0.347,0.0049
45,0.3519,0
45,0.3372,0.0049
45,0.3275,0
45,0.347,0.0049
45,0.3226,0.0049
45,0.3568,0.0049
45,0.3372,0.0049
45,0.347,0.0049
45,0.3763,0.0049
45,0.3275,0.0049
45,0.3226,0.0049
45,0.3519,0.0147
45,0.2981,0.0049
45,0.3421,0.0049
45,0.347,0.0049
45,0.3324,0.0049
45,0.2786,0.0049
45,0.3715,0.0342
45,0.3421,0.0098
45,0.3812,0.0049
45,0.347,0
45,0.3421,0.0049
45,0.3568,0.0049
45,0.2981,0.0049
45,0.3568,0.0049
45,0.3324,0.0049
45,0.3324,0.0049
45,0.3275,0
45,0.3275,0.0049
45,0.3324,0.0098
45,0.3763,0.0049
45,0.3372,0.0049
45,0.3617,0.0049
45,0.3372,0
45,0.4057,0.0049
45,0.2884,0.0049
45,0.347,0.0098
45,0.3715,0.0049
45,0.3372,0
45,0.3519,0.0049
55.0kHz,,
55,0.1515,0
55,0.0635,0
55,0.0049,0
55,0,0
55,0,0
55,0,0
55,0,0
55,0,0
55,0,0
55,0.0049,0
55,0,0
55,0,0
55,0,0
55,0,0
55,0,0
55,0.0098,0
55,0,0
55,0.0049,0
55,0.0049,0
55,0,0
55,0,0
55,0,0
55,0,0
55,0,0
55,0,0
55,0.0049,0
55,0.0049,0
55,0.0049,0
55,0.0049,0
55,0,0
55,0,0
55,0,0
55,0,0
55,0,0
55,0.0049,0
55,0.0049,0
55,0,0
55,0,0
55,0,0
55,0,0
55,0.0098,0
55,0,0
55,0,0
55,0,0
55,0,0
55,0,0
55,0,0
55,0,0
55,0,0
55,0,0
65.0kHz,,
65,0.4692,0.0244
65,0.5083,0.0147
65,0.5083,0.0196
65,0.5181,0.0196
65,0.5474,0.0244
65,0.5767,0.0244
65,0.5816,0.0244
65,0.5718,0.0098
65,0.5767,0.0244
65,0.523,0.0196
65,0.4839,0.0196
65,0.567,0.0098
65,0.5572,0.0196
65,0.5523,0.0196
65,0.5914,0.0196
65,0.5816,0.0342
65,0.5865,0.0244
65,0.6061,0.0244
65,0.6305,0.0244
65,0.6549,0.0293
65,0.6452,0.0342
65,0.738,0.0342
65,0.6598,0.0342
65,0.7038,0.0391
65,0.7087,0.0391
65,0.7038,0.0391
65,0.7087,0.0489
65,0.7234,0.0391
65,0.7185,0.0391
65,0.7234,0.0391
65,0.7234,0.0293
65,0.7234,0.0391
65,0.7234,0.0391
65,0.7674,0.0342
65,0.738,0.0391
65,0.7527,0.0391
65,0.7087,0.0391
65,0.7331,0.0635
65,0.7283,0.0391
65,0.7331,0.0391
65,0.7234,0.0391
65,0.7331,0.0391
65,0.7185,0.0391
65,0.7185,0.044
65,0.7136,0.044
65,0.7234,0.0538
65,0.7429,0.044
65,0.7869,0.044
65,0.738,0.0587
65,0.7283,0.044
75.0kHz,,
75,1.0117,0.1417
75,1.0166,0.1515
75,1.0459,0.1515
75,1.0215,0.1515
75,0.9824,0.1515
75,1.0068,0.1466
75,1.0166,0.1515
75,1.0753,0.1222
75,1.0215,0.1515
75,1.0411,0.1124
75,1.002,0.1515
75,1.0068,0.1466
75,1.0411,0.1515
75,1.0215,0.1515
75,0.9824,0.1515
75,0.9971,0.1515
75,1.0166,0.1417
75,1.085,0.1466
75,1.0117,0.1808
75,1.0606,0.1515
75,0.9971,0.0978
75,1.0068,0.1466
75,1.0215,0.1026
75,1.0117,0.1515
75,0.9971,0.1369
75,0.9922,0.1466
75,1.0166,0.1466
75,1.1632,0.1515
75,1.0215,0.1515
75,1.0704,0.1466
75,1.0166,0.1515
75,1.0264,0.1417
75,1.0606,0.1515
75,1.0802,0.1613
75,1.1388,0.1613
75,1.1437,0.132
75,1.0704,0.1564
75,1.0655,0.1613
75,1.085,0.1711
75,1.0411,0.1711
75,1.0655,0.1711
75,1.0802,0.1711
75,1.0753,0.1711
75,1.085,0.176
75,1.1584,0.1662
75,1.0557,0.176
75,1.0704,0.1808
75,1.085,0.1711
75,1.0704,0.1466
75,1.0997,0.176
85.0kHz,,
85,1.3734,0.2053
85,1.4223,0.2151
85,1.349,0.2053
85,1.3978,0.2102
85,1.4223,0.1662
85,1.3881,0.2102
85,1.4027,0.2102
85,1.4125,0.132
85,1.3832,0.2053
85,1.4565,0.2053
85,1.3978,0.2004
85,1.3832,0.2102
85,1.5298,0.2151
85,1.4125,0.132
85,1.393,0.2102
85,1.4223,0.2053
85,1.4858,0.2395
85,1.4125,0.2102
85,1.4076,0.2102
85,1.393,0.2199
85,1.4076,0.2053
85,1.4125,0.2053
85,1.3832,0.2102
85,1.349,0.2102
85,1.4027,0.2102
85,1.3881,0.2199
85,1.4125,0.2053
85,1.5005,0.1857
85,1.3978,0.1955
85,1.4174,0.2102
85,1.4223,0.2151
85,1.3832,0.2053
85,1.4076,0.2053
85,1.3783,0.1711
85,1.4076,0.2053
85,1.4076,0.2053
85,1.3881,0.1662
85,1.4125,0.2053
85,1.4076,0.2053
85,1.393,0.2688
85,1.4174,0.2053
85,1.4076,0.2102
85,1.4027,0.1466
85,1.4125,0.2102
85,1.3881,0.2053
85,1.3685,0.2297
85,1.4027,0.2053
85,1.393,0.2102
85,1.4223,0.2199
85,1.3783,0.2053
95.0kHz,,
95,1.4761,0.2981
95,1.4809,0.303
95,1.4614,0.3079
95,1.4956,0.2884
95,1.4223,0.2493
95,1.5054,0.3079
95,1.5103,0.303
95,1.5591,0.303
95,1.5543,0.303
95,1.4418,0.303
95,1.4712,0.391
95,1.52,0.3275
95,1.4418,0.2981
95,1.5152,0.3079
95,1.4418,0.3079
95,1.5103,0.3079
95,1.4565,0.3275
95,1.5103,0.2053
95,1.4516,0.3324
95,1.5005,0.303
95,1.4761,0.3079
95,1.5005,0.303
95,1.4712,0.303
95,1.4809,0.2248
95,1.5103,0.3177
95,1.4712,0.2737
95,1.5738,0.3079
95,1.5591,0.3079
95,1.4712,0.3079
95,1.5103,0.3079
95,1.4712,0.3079
95,1.4321,0.303
95,1.5494,0.303
95,1.5103,0.3079
95,1.5249,0.303
95,1.4516,0.303
95,1.5249,0.2981
95,1.4614,0.3421
95,1.5249,0.2199
95,1.4565,0.2933
95,1.52,0.303
95,1.4761,0.3079
95,1.5152,0.3079
95,1.4761,0.3128
95,1.5005,0.2884
95,1.5005,0.3226
95,1.5054,0.303
95,1.5054,0.303
95,1.4907,0.303
95,1.5298,0.303
100kHz,,
100,1.4565,0.2933
100,1.3636,0.2933
100,1.4516,0.2981
100,1.4125,0.2933
100,1.4467,0.2933
100,1.3685,0.2933
100,1.3783,0.2981
100,1.4565,0.2248
100,1.4223,0.2444
100,1.4565,0.3177
100,1.5591,0.3079
100,1.3832,0.2981
100,1.4614,0.2933
100,1.437,0.2933
100,1.4467,0.2981
100,1.5445,0.2933
100,1.3881,0.2933
100,1.4663,0.2933
100,1.4761,0.2933
100,1.4076,0.2933
100,1.5054,0.2933
100,1.3978,0.2884
100,1.4663,0.2835
100,1.4956,0.2102
100,1.3832,0.2933
100,1.5445,0.3519
100,1.4027,0.3226
100,1.4614,0.2102
100,1.4614,0.2102
100,1.4663,0.3226
100,1.5054,0.3128
100,1.4125,0.2933
100,1.4614,0.2884
100,1.4956,0.2981
100,1.5298,0.2981
100,1.5054,0.2981
100,1.4272,0.2981
100,1.4614,0.303
100,1.4761,0.303
100,1.5347,0.303
100,1.5152,0.303
100,1.4321,0.303
100,1.4614,0.3079
100,1.4663,0.3128
100,1.4858,0.2933
100,1.5249,0.259
100,1.437,0.2737
100,1.4712,0.2981
100,1.4614,0.2493
100,1.4858,0.2639
stop,,
increase_frequency:10000,first_frequency:5,last_frequency:100
frequency,transmission_ep,receiving_ep
5kHz,,
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
5,0,0
15.0kHz,,
15,0.3715,0
15,0.3079,0
15,0.3226,0
15,0.3324,0
15,0.3568,0
15,0.3275,0
15,0.4008,0
